OrderID,CustomerID,DeliveryAddress,Latitude,Longitude,OrderTimestamp,OrderStatus,DriverID,RestaurantID,LocationID,DistanceKM,DeliveryHours,Timetakentodeliver,DeliveryTime
675,261,"9880 Gill Road
Ryanborough, OK 22852",40.790518,-73.982744,13/09/2023 14:58,Delivered,40,12,78,8.851156725,0.295038557,16:29.1,13/09/2023 15:16
676,229,"1503 Wilson Trail Apt. 215
Elizabethborough, VA 38985",40.713734,-73.997888,23/08/2023 21:51,Pending,6,2,96,0.693256464,0.023108549,,
677,9,"22553 Kelley Burg
Williamsville, FM 17045",40.754663,-73.992907,14/09/2023 11:18,Delivered,32,3,28,4.778588123,0.159286271,27:33.4,14/09/2023 11:27
678,209,"USS Gutierrez
FPO AP 82719",40.755443,-73.988717,23/08/2023 11:12,Pending,46,1,8,4.955393603,0.165179787,,
679,474,"9487 Christopher Harbor Apt. 134
Kellyberg, IN 45941",40.794941,-73.994529,15/08/2023 21:06,Pending,31,3,93,9.172980578,0.305766019,,
680,227,"067 Heather Manor Suite 140
Barryport, MH 18106",40.706888,-73.984072,19/08/2023 04:25,Pending,4,7,62,1.965848943,0.065528298,,
681,212,"48528 Campbell Divide
Youngton, AK 55364",40.753905,-73.998268,02/09/2023 09:40,Delivered,23,11,79,4.611151205,0.15370504,49:53.3,02/09/2023 09:49
682,493,"45178 Brown Bridge Apt. 217
Lake Logan, AZ 15325",40.709422,-73.998164,21/08/2023 13:46,Pending,11,15,17,0.761027704,0.02536759,,
683,130,"27357 George Land
South Sherryfurt, AS 89784",40.72533,-73.985184,02/09/2023 11:44,Pending,45,4,9,2.242628176,0.074754273,,
684,219,"11408 Scott Rapid Apt. 218
South Erinport, WI 19564",40.78635,-73.991959,23/08/2023 06:52,Pending,14,13,53,8.253289141,0.275109638,,
685,15,"6759 William Canyon
Johnstonview, IL 54528",40.749877,-73.997193,02/09/2023 16:14,Pending,44,9,52,4.184029564,0.139467652,,
686,271,"2866 Richard Junctions
Cookside, CA 05037",40.782813,-73.984803,28/08/2023 08:28,Delivered,31,9,67,7.978313882,0.265943796,44:28.4,28/08/2023 08:44
687,57,"491 Katherine Locks
Amberville, GU 01364",40.736686,-73.997949,23/08/2023 16:25,Pending,35,6,43,2.738327914,0.091277597,,
688,103,"205 Lisa Walk
Port Elizabeth, LA 10851",40.698871,-73.984503,05/09/2023 02:09,Pending,35,12,17,2.385970703,0.079532357,,
689,160,"28577 Gray Point Suite 451
West Michaelton, MO 96216",40.771291,-74.002104,11/09/2023 05:25,Pending,50,3,65,6.503692822,0.216789761,,
690,121,"69898 Marie Point
Port Felicia, MD 22289",40.754519,-73.98269,20/08/2023 19:18,Delivered,37,4,6,5.033930078,0.167797669,28:33.1,20/08/2023 19:28
691,223,"7533 Christina Highway
Steveborough, VA 09182",40.771058,-73.979755,18/08/2023 07:30,Pending,21,17,46,6.838721718,0.227957391,,
692,272,"5613 Jesus Landing Apt. 296
Port Jeremiah, PA 27322",40.795316,-73.993245,18/08/2023 22:19,Pending,28,14,56,9.226421405,0.30754738,,
693,382,"587 William Loop Suite 358
Michellefort, VA 52037",40.771119,-73.985674,19/08/2023 08:45,Delivered,35,14,8,6.699949075,0.223331636,58:36.0,19/08/2023 08:58
694,409,"28786 Douglas Plain Suite 264
Port Nicolechester, FM 40166",40.750243,-74.000521,01/09/2023 01:36,Pending,41,2,28,4.183678327,0.139455944,,
695,400,"8936 Garza Manor Suite 167
Port Penny, FM 61109",40.730807,-73.991664,17/08/2023 19:58,Delivered,33,7,79,2.337874209,0.07792914,02:49.5,17/08/2023 20:02
696,416,"84615 Christina Summit
Stephenport, IN 32842",40.772974,-73.983257,16/08/2023 10:41,Pending,47,1,61,6.952873665,0.231762456,,
697,252,"99547 Steven Bridge
Jamesside, DE 93732",40.723377,-73.998981,19/08/2023 19:32,Pending,40,2,6,1.315789916,0.043859664,,
698,102,"USNV Hall
FPO AA 52186",40.784497,-73.983984,01/09/2023 00:01,Delivered,13,10,30,8.176107634,0.272536921,18:03.1,01/09/2023 00:18
699,158,"2398 Jacqueline Knolls Suite 290
Myersside, FM 61766",40.719849,-73.982286,11/09/2023 20:03,Pending,5,6,57,2.151186754,0.071706225,,
700,204,"499 Kelsey Trace Suite 349
Port Ericside, PA 89987",40.724259,-73.981725,10/09/2023 21:45,Pending,41,9,53,2.413722123,0.080457404,,
701,54,"Unit 6039 Box 7807
DPO AE 05359",40.789032,-73.996803,20/08/2023 16:21,Delivered,14,2,72,8.501050449,0.283368348,38:50.1,20/08/2023 16:38
702,13,"USNS Holt
FPO AE 80341",40.7055,-73.992837,31/08/2023 07:52,Pending,49,4,35,1.376381225,0.045879374,,
703,59,"8033 David Drive
Lake Melaniemouth, MS 02946",40.762272,-73.990103,10/09/2023 10:33,Delivered,49,10,56,5.655529016,0.188517634,44:43.7,10/09/2023 10:44
704,250,"99270 Danielle Forges Apt. 729
West Jasonfort, DC 89863",40.697664,-73.981976,14/09/2023 12:45,Pending,23,16,85,2.635726941,0.087857565,,
705,89,"75039 Green Brooks Suite 345
East Philipfort, LA 63364",40.73617,-73.988629,01/09/2023 03:40,Pending,22,5,13,2.981423457,0.099380782,,
706,27,"475 Hansen Rest Apt. 540
Hutchinsonville, IA 91486",40.701843,-73.988736,06/09/2023 12:25,Pending,47,19,35,1.89971847,0.063323949,,
707,96,"293 Ayala Inlet
Gonzalezville, CO 03029",40.793485,-73.998686,20/08/2023 02:07,Pending,47,4,97,8.981263499,0.29937545,,
708,12,"6334 Moore Ways
Torreshaven, OR 78339",40.763365,-73.986119,03/09/2023 09:17,Delivered,10,3,79,5.860915958,0.195363865,29:00.3,03/09/2023 09:29
709,60,"092 Rodney Station Apt. 965
Sherrichester, NV 09137",40.790734,-73.993891,18/08/2023 11:22,Pending,46,12,9,8.714707051,0.290490235,,
710,294,"1191 Gibson Roads
Lake Cynthia, VT 97753",40.783563,-73.987406,29/08/2023 16:33,Delivered,39,17,59,8.013533966,0.267117799,49:36.6,29/08/2023 16:49
711,443,"26762 Francis Knoll Suite 479
Bakerbury, NM 16256",40.743064,-74.002183,20/08/2023 02:01,Pending,37,11,50,3.376210778,0.112540359,,
712,147,"98521 Jesse Mountain
South Jonland, NH 01714",40.755752,-73.999194,19/08/2023 14:25,Delivered,31,14,52,4.804290517,0.160143017,35:35.5,19/08/2023 14:35
713,401,"77550 Zhang Ports
East Ashleyfurt, NE 90027",40.706407,-73.997559,01/09/2023 03:18,Pending,35,18,71,1.006374651,0.033545822,,
714,25,"PSC 4183, Box 8610
APO AA 65182",40.759525,-73.987092,24/08/2023 09:35,Pending,47,9,82,5.429004391,0.180966813,,
715,168,"66260 Brenda Drive Suite 803
Lake Matthewland, VA 49468",40.786856,-73.996231,03/09/2023 22:25,Pending,21,5,67,8.265129528,0.275504318,,
716,53,"679 Marquez Lake
North Darren, MD 79380",40.707607,-73.995076,23/08/2023 18:48,Delivered,8,1,69,1.088429327,0.036280978,50:51.6,23/08/2023 18:50
717,156,"8685 Michelle Viaduct
Robertside, CO 98096",40.701912,-73.999377,26/08/2023 14:40,Pending,45,7,28,1.332348959,0.044411632,,
718,227,"946 Nguyen Haven Suite 571
Silvahaven, RI 08963",40.69758,-73.988029,21/08/2023 00:31,Pending,41,14,33,2.272245772,0.075741526,,
719,449,"012 Romero Estates Apt. 708
Brandytown, IN 57394",40.698315,-73.983697,25/08/2023 20:47,Delivered,12,16,93,2.477866707,0.082595557,52:19.3,25/08/2023 20:52
720,52,"14565 West Skyway
Stacyfurt, MH 01250",40.739973,-73.996482,07/09/2023 03:35,Delivered,19,18,26,3.122824206,0.10409414,41:54.7,07/09/2023 03:41
721,41,"PSC 1940, Box 6567
APO AP 46983",40.733614,-73.980997,28/08/2023 01:49,Pending,23,2,83,3.131241481,0.104374716,,
722,164,"552 Murphy Row
Robertafurt, MD 32822",40.771063,-73.987407,22/08/2023 07:03,Pending,36,16,78,6.657901456,0.221930049,,
723,489,"79955 Tara Forks Suite 328
Lake Daniellemouth, MH 29013",40.735215,-73.995943,03/09/2023 04:41,Pending,27,9,96,2.630175143,0.087672505,,
724,475,"36638 Timothy Points Suite 413
Marktown, NJ 83217",40.786751,-73.982768,11/09/2023 07:53,Pending,32,7,52,8.443311934,0.281443731,,
725,294,"083 Mcpherson Extension Suite 954
Lake Michael, LA 60754",40.753485,-73.996154,17/08/2023 05:21,Pending,5,4,18,4.593937455,0.153131249,,
726,493,"146 Monica Landing Apt. 182
Port Jonathanmouth, AR 94936",40.710325,-73.9948,19/08/2023 14:00,Pending,50,1,71,0.985510757,0.032850359,,
727,228,"552 Ortiz Stream
East Hollychester, NC 69608",40.727458,-73.983053,08/09/2023 22:15,Delivered,36,11,88,2.531498884,0.084383296,20:41.8,08/09/2023 22:20
728,282,"94922 Mcdowell Roads Suite 258
Lake Johnstad, GU 74664",40.792598,-73.985703,26/08/2023 15:16,Pending,39,8,51,9.025749386,0.300858313,,
729,144,"93987 Nicole Points Apt. 157
Cartermouth, IN 91871",40.776484,-73.985578,06/09/2023 06:18,Delivered,12,13,29,7.279340941,0.242644698,32:50.5,06/09/2023 06:32
730,385,"554 Joshua Crossroad
Jonathanview, NY 91524",40.775318,-73.986096,19/08/2023 16:31,Delivered,23,6,83,7.14319135,0.238106378,45:50.2,19/08/2023 16:45
731,301,"394 Rogers Hollow
Jenkinston, AS 65298",40.763411,-74.001283,23/08/2023 04:21,Pending,10,6,91,5.634398384,0.187813279,,
732,34,"5327 Steven Mountain Suite 422
Collinsmouth, OR 46069",40.778642,-73.996828,23/08/2023 03:55,Pending,48,11,77,7.352608901,0.245086963,,
733,288,"0094 Jamie Loop
North Tinaberg, VA 96674",40.721656,-73.980989,19/08/2023 05:45,Delivered,21,11,52,2.330898005,0.0776966,50:28.7,19/08/2023 05:50
734,74,"2946 Kenneth Well Suite 880
Port Shane, IN 26219",40.789872,-73.996647,17/08/2023 05:37,Pending,18,14,26,8.595146609,0.286504887,,
735,388,"320 Lopez Grove Apt. 395
Cherylfort, AL 46053",40.731868,-73.989652,11/09/2023 20:13,Pending,15,7,16,2.528122306,0.084270744,,
736,6,"57751 Victoria Avenue Apt. 972
South Steve, VA 26520",40.73249,-73.99153,18/08/2023 07:45,Pending,18,1,59,2.505104984,0.083503499,,
737,30,"27041 Adam Corners Apt. 559
New Michaelhaven, VI 34783",40.791758,-73.997682,04/09/2023 00:29,Delivered,32,19,87,8.796309386,0.293210313,47:25.6,04/09/2023 00:47
738,328,"36032 Jordan Parkway
Port Donnastad, DE 38415",40.721284,-73.986153,06/09/2023 19:57,Pending,6,18,65,1.923482622,0.064116087,,
739,492,"1844 Beth Isle
Port Garymouth, NH 84131",40.772261,-73.990463,24/08/2023 18:36,Delivered,15,20,42,6.732217913,0.224407264,49:57.9,24/08/2023 18:49
740,263,"172 Whitney Radial Apt. 359
New Jenniferfurt, OH 87119",40.697768,-73.997041,17/08/2023 22:01,Pending,12,20,9,1.832950481,0.061098349,,
741,118,"415 Henderson Unions
South Christopher, WI 33079",40.753952,-74.001699,06/09/2023 01:44,Pending,39,15,44,4.58429826,0.152809942,,
742,354,"8879 Ramos Camp
Lake Mark, KS 46514",40.724012,-73.991245,04/09/2023 00:51,Delivered,11,14,31,1.761939653,0.058731322,55:28.4,04/09/2023 00:55
743,65,"PSC 2611, Box 7812
APO AE 82210",40.709853,-74.001099,04/09/2023 20:19,Delivered,47,1,96,0.527836107,0.017594537,20:07.3,04/09/2023 20:20
744,393,"0003 Mary Stravenue
Smithton, SD 33084",40.753405,-74.001196,12/09/2023 00:11,Delivered,2,7,69,4.527358802,0.15091196,20:25.3,12/09/2023 00:20
745,171,"296 Walker Flats
Camachomouth, WY 36741",40.784701,-74.000282,14/09/2023 16:29,Pending,31,7,76,7.999127924,0.266637597,,
746,309,"PSC 3505, Box 8715
APO AA 87187",40.742363,-74.000955,23/08/2023 03:31,Delivered,43,1,7,3.310481428,0.110349381,38:11.3,23/08/2023 03:38
747,34,"PSC 0087, Box 9960
APO AA 38209",40.719697,-73.993755,28/08/2023 01:45,Pending,23,4,95,1.287278566,0.042909286,,
748,104,"409 Michelle Extension Suite 762
Port James, NM 37820",40.77843,-73.993754,12/09/2023 12:56,Delivered,14,1,33,7.361167015,0.245372234,10:45.3,12/09/2023 13:10
749,243,"9579 Bruce Burg Suite 642
South Tiffanyborough, MD 67760",40.740756,-73.993316,18/08/2023 13:21,Pending,38,13,18,3.28420772,0.109473591,,
750,152,"67522 Jason Rapids
Laurenshire, PA 02396",40.795508,-73.991523,25/08/2023 02:47,Pending,35,6,21,9.265660707,0.308855357,,
751,263,"9031 Brittany Divide Apt. 126
East Brandishire, PA 62252",40.745629,-74.001993,17/08/2023 04:46,Pending,26,7,72,3.661298898,0.122043297,,
752,458,"331 Tamara Islands
South Lindseyville, WV 20844",40.789353,-73.985115,25/08/2023 20:55,Pending,37,8,20,8.682179989,0.289406,,
753,48,"345 Brady Knoll Suite 559
East Anthonytown, AS 40556",40.758446,-73.996258,17/08/2023 09:14,Pending,30,9,19,5.135296538,0.171176551,,
754,407,"Unit 9334 Box 3456
DPO AP 11669",40.713097,-73.995401,21/08/2023 00:05,Pending,35,3,81,0.896213464,0.029873782,,
755,398,"7242 Fowler Isle Apt. 134
Josephmouth, CA 43324",40.763771,-73.983601,18/08/2023 21:48,Pending,34,14,58,5.968102777,0.198936759,,
756,126,"PSC 9243, Box 2089
APO AA 97986",40.732252,-73.984369,19/08/2023 21:30,Delivered,28,14,56,2.829487813,0.09431626,35:56.5,19/08/2023 21:35
757,86,"4821 Daniel Bridge
New Elizabeth, CT 33177",40.70807,-73.983311,28/08/2023 14:23,Delivered,27,8,14,1.987921678,0.066264056,27:41.6,28/08/2023 14:27
758,277,"455 Velez Knolls
Eduardofort, CA 43148",40.699965,-73.989595,05/09/2023 01:58,Delivered,6,6,23,1.988326696,0.066277557,02:10.6,05/09/2023 02:02
759,162,"047 Mason Course
Butlerbury, NE 80012",40.720487,-73.99639,21/08/2023 07:11,Delivered,31,14,3,1.178139962,0.039271332,13:29.4,21/08/2023 07:13
760,150,"086 Steven Via
Stephensberg, ID 11377",40.714824,-73.997931,27/08/2023 15:05,Delivered,13,9,91,0.717906179,0.023930206,06:27.1,27/08/2023 15:06
761,189,"5072 Thomas Union
Jennifermouth, PR 97560",40.730492,-73.984119,29/08/2023 09:41,Pending,44,16,1,2.69769662,0.089923221,,
762,430,"45012 Derrick Inlet
Benjaminton, NH 34294",40.780079,-73.995494,31/08/2023 00:14,Delivered,39,5,31,7.523770804,0.25079236,29:16.9,31/08/2023 00:29
763,34,"Unit 2213 Box 3500
DPO AA 65838",40.709033,-73.98593,06/09/2023 16:24,Pending,27,15,19,1.746778418,0.058225947,,
764,217,"915 Davis Greens
Amberbury, ND 50914",40.766164,-73.983926,31/08/2023 08:28,Delivered,42,3,43,6.212403348,0.207080112,40:33.5,31/08/2023 08:40
765,50,"5806 Banks Glen
North George, IL 50346",40.755594,-73.983012,19/08/2023 12:34,Pending,18,15,87,5.133651907,0.17112173,,
766,208,"00378 Rebekah Path
Greenland, FL 30459",40.77539,-73.986579,24/08/2023 08:04,Delivered,25,6,7,7.14148237,0.238049412,18:38.0,24/08/2023 08:18
767,62,"8843 Adams Tunnel Suite 640
Jordanport, IA 95278",40.780727,-73.994974,28/08/2023 02:55,Delivered,13,13,46,7.600488759,0.253349625,10:30.1,28/08/2023 03:10
768,38,"02983 Mary Prairie
Joanhaven, TN 14946",40.735603,-73.999816,12/09/2023 06:42,Pending,41,9,1,2.585575817,0.086185861,,
769,289,"3584 Wagner Branch
Beckerstad, AR 75185",40.716794,-73.985427,21/08/2023 20:17,Pending,16,13,82,1.794041999,0.0598014,,
770,344,"519 Allen Mission
North Amber, MN 80358",40.761451,-73.982562,08/09/2023 18:23,Pending,42,7,92,5.753954132,0.191798471,,
771,164,"92704 Williamson River
North Theresaland, SD 95673",40.753459,-73.999293,06/09/2023 23:48,Pending,38,2,34,4.550539045,0.151684635,,
772,132,"06243 Scott Isle Suite 494
Juarezport, CA 14146",40.755366,-73.994972,18/08/2023 14:29,Pending,34,4,78,4.817822107,0.16059407,,
773,419,"2048 Navarro Walk Apt. 398
West Nicolefurt, NJ 49211",40.711442,-74.002435,04/09/2023 07:45,Pending,42,10,12,0.336881562,0.011229385,,
774,154,"2161 Jennifer Drive Suite 338
Melaniebury, MP 62248",40.749969,-73.994854,02/09/2023 00:19,Delivered,33,5,76,4.233601576,0.141120053,27:35.0,02/09/2023 00:27
775,164,"6537 Stanton Orchard Suite 157
West Jamieshire, RI 61993",40.707432,-73.985542,28/08/2023 16:12,Delivered,33,5,75,1.828645274,0.060954842,15:47.4,28/08/2023 16:15
776,356,"3864 Anna Pass Suite 724
Murphyshire, MA 19188",40.774827,-73.989034,06/09/2023 10:31,Delivered,24,6,64,7.035506751,0.234516892,45:13.3,06/09/2023 10:45
777,158,"8746 Bennett Union Apt. 005
South Melissafurt, TN 16878",40.781018,-73.983597,06/09/2023 00:31,Pending,17,2,4,7.808250233,0.260275008,,
778,352,"PSC 6207, Box 3285
APO AE 55322",40.708068,-73.980988,11/09/2023 15:35,Pending,26,6,75,2.177915626,0.072597188,,
779,225,"26810 Amanda Crescent
North Kenneth, ID 06535",40.719858,-73.995867,18/08/2023 02:10,Delivered,41,14,97,1.160760992,0.038692033,13:15.3,18/08/2023 02:13
780,107,"47964 Acevedo Drive
Christopherland, OK 73148",40.719017,-73.989999,16/08/2023 02:05,Pending,28,3,1,1.518080699,0.05060269,,
781,56,"USNV Porter
FPO AA 93736",40.766771,-73.989748,19/08/2023 02:09,Pending,48,18,97,6.148614201,0.204953807,,
782,225,"Unit 2661 Box 9613
DPO AE 52441",40.785982,-73.99816,26/08/2023 19:17,Pending,34,6,82,8.153720228,0.271790674,,
783,439,"6952 Robert Mountains Suite 961
Acostaport, AK 62830",40.784655,-73.98415,11/09/2023 08:08,Pending,32,4,99,8.190024121,0.273000804,,
784,427,"95216 Antonio Forest
Prestonfurt, MI 14533",40.745869,-74.001392,30/08/2023 16:35,Delivered,5,13,65,3.692843663,0.123094789,43:14.1,30/08/2023 16:43
785,484,"505 Underwood Street
Lake Stephanieton, NV 77817",40.738347,-73.99199,31/08/2023 18:39,Pending,23,18,27,3.073965843,0.102465528,,
786,119,"5872 Jenna Dam
Port Kevin, AK 65991",40.787616,-73.997613,19/08/2023 06:24,Delivered,13,17,3,8.338385642,0.277946188,40:40.6,19/08/2023 06:40
787,92,"5250 Christopher Lodge
Anthonyborough, ND 51444",40.749942,-73.988005,06/09/2023 15:11,Pending,42,4,1,4.395784833,0.146526161,,
788,318,"Unit 2371 Box 2411
DPO AP 52871",40.786993,-73.980164,18/08/2023 01:21,Pending,36,11,20,8.523081499,0.284102717,,
789,237,"488 Brandy Coves
Smithport, NY 37456",40.716101,-73.99399,09/09/2023 03:17,Pending,13,16,70,1.07898899,0.0359663,,
790,343,"98704 Johns Lane
Albertmouth, IA 59660",40.740739,-73.988604,17/08/2023 15:08,Pending,50,18,25,3.433059988,0.114435333,,
791,363,"77660 Howe Springs
Montestown, DE 72957",40.706346,-73.989729,20/08/2023 21:18,Pending,9,20,46,1.550538027,0.051684601,,
792,477,"23288 Colleen Forest
Port Audreyville, MI 12353",40.730411,-73.983899,10/09/2023 01:14,Delivered,43,16,21,2.703955979,0.090131866,20:23.5,10/09/2023 01:20
793,49,"6435 Luna Terrace Suite 799
North Joseland, NY 72928",40.735312,-73.990262,01/09/2023 11:22,Delivered,49,12,25,2.831525094,0.09438417,28:28.8,01/09/2023 11:28
794,400,"409 Michelle Port Suite 514
Lake Kristin, MO 88928",40.728377,-73.98762,23/08/2023 07:27,Pending,23,3,30,2.324600468,0.077486682,,
795,141,"8137 Tara Valleys
Rebeccachester, MH 23286",40.78807,-73.997243,17/08/2023 19:45,Delivered,47,2,76,8.391317051,0.279710568,01:54.0,17/08/2023 20:01
796,303,"30105 Wells Port
Farrellport, AS 08343",40.762242,-73.993931,22/08/2023 15:10,Delivered,7,3,42,5.584317494,0.186143916,21:42.1,22/08/2023 15:21
797,150,"0645 Mark Ville
Goodwinhaven, TN 40002",40.736748,-73.981308,07/09/2023 02:01,Pending,7,12,62,3.379956892,0.11266523,,
798,369,"68726 Alison Lane Suite 643
Nancyland, MS 18555",40.703045,-73.987158,30/08/2023 18:34,Pending,8,17,71,1.92581271,0.064193757,,
799,169,"311 George Underpass Apt. 563
Lake Seanmouth, NC 59558",40.722692,-73.984906,21/08/2023 01:00,Pending,42,11,41,2.093624963,0.069787499,,
800,414,"49907 Joseph Cliff Apt. 135
Garciaborough, WA 59466",40.77137,-73.987551,03/09/2023 13:47,Pending,36,5,62,6.688191551,0.222939718,,
801,338,"897 Kenneth Freeway
New Angela, KS 76013",40.703352,-73.983432,01/09/2023 08:40,Pending,48,9,98,2.176666504,0.07255555,,
802,251,"9065 Mullen Rest
Andersonberg, CA 49859",40.724151,-73.996258,30/08/2023 06:07,Pending,48,17,67,1.50546311,0.050182104,,
803,201,"02985 Lee Summit Apt. 794
Mirandashire, MH 73706",40.785667,-73.987457,24/08/2023 08:43,Pending,41,2,47,8.241955521,0.274731851,,
804,224,"482 Jeremy Estate
Nicholasport, VI 01775",40.715612,-73.992874,12/09/2023 20:55,Pending,41,1,93,1.152235693,0.038407856,,
805,160,"173 Bullock Greens Suite 071
East Timothy, LA 23101",40.701018,-73.994719,28/08/2023 15:06,Delivered,20,1,44,1.618843417,0.053961447,09:43.3,28/08/2023 15:09
806,69,"46142 Madeline Fords Apt. 063
Davidville, NE 14426",40.731332,-73.987137,13/09/2023 14:32,Pending,27,20,52,2.602885275,0.086762842,,
807,341,"729 Lauren Row
West Linda, WY 25033",40.796004,-74.001408,30/08/2023 16:10,Pending,35,1,13,9.247868323,0.308262277,,
808,89,"51232 Foster Oval
Knightburgh, MP 40776",40.755429,-73.986437,18/08/2023 15:13,Pending,40,14,34,5.014045922,0.167134864,,
809,95,"1069 Gallegos Oval Apt. 784
South Marystad, UT 95706",40.794149,-73.985711,28/08/2023 20:22,Delivered,3,8,64,9.194781957,0.306492732,40:56.4,28/08/2023 20:40
810,151,"84015 Matthew Rest
Stevenberg, HI 56866",40.749203,-74.00048,30/08/2023 20:38,Pending,5,12,48,4.069312126,0.135643738,,
811,138,"164 Gutierrez Dam Apt. 746
Moralesview, IL 68336",40.788382,-73.987447,24/08/2023 14:32,Pending,23,6,17,8.538304565,0.284610152,,
812,411,"9929 Larson Pike Apt. 962
East Jamesside, MH 92360",40.724156,-73.998512,06/09/2023 20:22,Pending,9,12,47,1.410875258,0.047029175,,
813,278,"8737 Reese Lakes
Johnbury, MS 05898",40.780888,-73.99186,26/08/2023 10:11,Pending,49,12,69,7.654832321,0.255161077,,
814,122,"707 Blackburn Park
Port Williamshire, NC 35120",40.743733,-73.998871,18/08/2023 21:45,Delivered,5,8,20,3.48746412,0.116248804,52:44.5,18/08/2023 21:52
815,348,"9273 Kent Keys Apt. 222
Bethview, AK 90382",40.761451,-73.981888,25/08/2023 19:21,Pending,35,13,70,5.77379023,0.192459674,,
816,45,"637 Emily Parks
Dylanmouth, TX 25422",40.781692,-73.996711,20/08/2023 11:43,Pending,50,18,52,7.690508054,0.256350268,,
817,197,"3722 Brown Island
West Maryborough, AS 42300",40.714942,-73.999092,31/08/2023 05:25,Pending,33,14,4,0.630317193,0.021010573,,
818,189,"50518 Rodriguez Isle Suite 080
Richardbury, FM 76183",40.719671,-73.999611,13/09/2023 13:30,Pending,45,4,61,0.934674023,0.031155801,,
819,457,"534 Ashley Lakes
Morganchester, WY 84511",40.736993,-73.980876,24/08/2023 09:50,Delivered,23,11,45,3.423907789,0.11413026,57:20.9,24/08/2023 09:57
820,141,"1793 Sandra Forge
East Andrew, VT 46600",40.725589,-73.989027,18/08/2023 07:41,Pending,27,9,42,2.018296748,0.067276558,,
821,129,"0382 Dominguez Club
Lake Kyle, VA 88935",40.753938,-73.980687,12/09/2023 00:06,Pending,28,9,86,5.043985885,0.168132863,,
822,22,"5030 Katie Overpass
Williammouth, MD 90722",40.708149,-73.990639,19/08/2023 20:40,Delivered,11,18,89,1.397019546,0.046567318,42:49.6,19/08/2023 20:42
823,178,"USNV Franco
FPO AA 79438",40.72747,-73.988798,02/09/2023 14:43,Pending,37,9,10,2.183179353,0.072772645,,
824,484,"93273 Robert Street Suite 776
South Charles, HI 35248",40.78072,-73.997481,10/09/2023 14:45,Delivered,26,13,90,7.576687702,0.252556257,00:12.2,10/09/2023 15:00
825,454,"351 Todd Cliffs
South Toddton, OH 03881",40.721224,-73.98243,29/08/2023 01:37,Pending,7,7,18,2.200289621,0.073342987,,
826,268,"42036 Gonzalez Row Suite 016
North Latoya, KY 55960",40.750624,-73.98458,08/09/2023 19:06,Pending,10,13,18,4.573481853,0.152449395,,
827,127,"0697 Emily Rapids Apt. 698
Mitchellside, ID 84184",40.786401,-73.989227,08/09/2023 11:00,Pending,13,16,38,8.295164272,0.276505476,,
828,200,"3114 David Spring Apt. 460
South Joseph, WV 67957",40.705739,-73.986794,29/08/2023 13:45,Pending,19,20,82,1.80246916,0.060082305,,
829,34,"75263 Ryan Motorway Suite 477
Jenniferton, MI 26163",40.752111,-73.997097,02/09/2023 20:11,Pending,5,9,90,4.429747058,0.147658235,,
830,115,"2091 Jason Springs
Lake Kellyton, FM 81242",40.786631,-73.984687,03/09/2023 22:12,Delivered,48,8,18,8.394114157,0.279803805,29:34.3,03/09/2023 22:29
831,359,"987 Darren Square
Bryanville, MS 56210",40.722541,-73.987297,01/09/2023 13:21,Pending,35,6,92,1.915044678,0.063834823,,
832,197,"3538 Nancy Square Suite 963
Johnsonberg, UT 55346",40.763928,-73.980117,08/09/2023 04:11,Pending,7,11,20,6.084083532,0.202802784,,
833,430,"50399 Lacey Mill Apt. 672
Lake Ashleyhaven, AL 63583",40.739657,-73.992266,29/08/2023 17:36,Delivered,36,16,72,3.200180662,0.106672689,43:19.0,29/08/2023 17:43
834,361,"89207 Morris Village Apt. 533
Lake Stephanie, AR 88224",40.727705,-73.981144,29/08/2023 01:50,Pending,45,15,10,2.673939903,0.08913133,,
835,357,"317 Gordon Pike Apt. 625
Leemouth, PW 31947",40.757765,-73.995197,20/08/2023 02:51,Pending,15,8,21,5.076008549,0.169200285,,
836,37,"294 Dixon Squares
Robertfurt, NE 38501",40.713964,-73.999037,20/08/2023 11:13,Delivered,44,9,22,0.602395275,0.020079843,15:01.3,20/08/2023 11:15
837,316,"1385 Murphy Ridge Suite 518
Josephland, WY 33772",40.777803,-73.99284,02/09/2023 11:04,Pending,31,10,92,7.303585333,0.243452844,,
838,446,"661 Jeffrey Flats
Benjaminberg, NC 81440",40.787138,-73.987824,11/09/2023 07:12,Pending,29,3,21,8.396666737,0.279888891,,
839,343,"97972 William Run
Port Petershire, MO 28082",40.730291,-73.995052,02/09/2023 06:29,Pending,21,16,38,2.151349898,0.071711663,,
840,89,"Unit 5304 Box 8269
DPO AE 44167",40.728719,-73.994194,29/08/2023 16:53,Delivered,45,4,58,2.029782642,0.067659421,57:40.6,29/08/2023 16:57
841,162,"USNS Mack
FPO AA 13457",40.760963,-73.994309,02/09/2023 15:41,Delivered,25,18,78,5.43884787,0.181294929,52:17.7,02/09/2023 15:52
842,458,"USNS Curry
FPO AA 53095",40.790106,-74.001499,25/08/2023 23:34,Delivered,30,16,8,8.593173309,0.28643911,52:06.2,25/08/2023 23:52
843,315,"59023 Joshua Vista
Timothybury, FL 19689",40.765521,-73.982275,28/08/2023 13:11,Pending,4,8,27,6.188074493,0.20626915,,
844,251,"PSC 7413, Box 6976
APO AA 50803",40.747914,-73.998781,14/09/2023 07:25,Delivered,8,12,71,3.946763884,0.131558796,32:59.6,14/09/2023 07:32
